Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,1st_sem_perf_ratio,2nd_sem_perf_ratio,grade_diff,Failed units ratio,Credit utilization,Financial stress,Late_enrollment,Parental_influence,Course_Dropout_prob,Course_Enrolled_prob,Course_Graduate_prob,Application mode_Dropout_prob,Application mode_Enrolled_prob,Application mode_Graduate_prob,Previous qualification_Dropout_prob,Previous qualification_Enrolled_prob,Previous qualification_Graduate_prob
1,8,3,2,1,1,1,1,27,5,8,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0.0,0.0,0.0,0.0,0.0,0,0,2.026528408956594,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,5,1,1,1,1,1,4,5,1,0,0,1,1,0,19,0,0,6,6,5,11.4,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,0.16666666666666666,-1.4000000000000004,0.16666666666666663,0.0,0,0,-19.56488191886507,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,5,1,1,1,1,1,4,4,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled,0.0,0.0,0.0,1.0,0.0,0,1,-19.655237821257952,0.22566371681415928,0.18584070796460178,0.588495575221239,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
4,13,1,12,1,12,1,1,1,6,6,1,0,0,1,1,0,29,0,2,7,10,5,11.9,0,1,8,10,5,11.0,0,13.9,-0.3,0.79,Dropout,0.7142857142857143,0.625,-0.9000000000000004,0.2857142857142857,0.2857142857142857,0,1,-19.270487471170362,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.44155844155844154,0.14285714285714285,0.4155844155844156,0.6419753086419753,0.08024691358024691,0.2777777777777778
1,1,3,2,1,1,1,13,14,6,4,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0.0,0.0,0.0,0.0,0.0,0,0,-2.102501326598315,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,4,1,14,1,13,27,10,10,1,0,0,1,1,0,23,0,0,6,8,6,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.14285714285714235,0.0,0.0,0,1,9.456872852358682,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,1,3,9,1,1,1,1,28,8,8,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout,1.0,0.8,-0.4499999999999993,0.0,0.0,0,0,3.1486755864474922,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,11,1,1,1,13,27,8,11,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Enrolled,1.0,0.8333333333333334,-1.1999999999999993,0.0,0.0,0,1,9.343190209449741,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,9,1,1,1,23,27,6,6,0,0,0,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,0.0,0.0,0.0,1.0,0.0,0,0,14.303652381651634,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,12,1,1,1,22,14,9,5,0,0,0,1,1,0,24,0,0,7,8,7,11.975,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Graduate,1.0,1.0,1.7750000000000004,0.0,0.0,0,1,3.3485646002686273,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,2,1,1,1,13,14,6,11,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0.0,0.0,0.0,0,0,-1.470010009848135,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,4,11,1,1,1,23,27,6,8,1,0,0,1,1,0,18,0,0,6,12,3,11.666666666666666,0,0,6,12,1,12.0,0,12.4,0.5,1.79,Dropout,0.5,0.16666666666666666,0.3333333333333339,0.5,0.0,0,0,14.4843641864374,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,15,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,11,3,12.333333333333334,0,10.8,1.4,1.74,Graduate,1.0,0.5,0.0,0.0,0.0,0,0,15.889242441364974,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,9,1,1,1,13,14,5,8,1,0,1,1,1,0,18,0,0,5,8,3,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,Dropout,0.6,0.6,0.5238095238095237,0.4,0.0,0,0,-1.8430969896776972,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,9,4,11,1,1,1,13,27,8,8,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Dropout,0.6666666666666666,0.16666666666666666,0.5,0.33333333333333337,0.0,0,1,9.072122502271093,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,4,15,1,1,1,1,14,10,9,1,0,1,1,1,1,19,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.33333333333333215,0.0,0.0,0,0,-7.9821809993920105,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,4,12,1,1,1,23,27,10,10,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate,1.0,1.0,0.21269841269841372,0.0,0.0,0,1,15.07315308182682,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,3,0,1,1,22,27,10,7,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,1.0,1.0,-0.3333333333333339,0.0,0.0,0,1,14.240457351701355,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,6,16,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Dropout,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666663,0.0,0,0,-1.1522888216373666,0.4427083333333333,0.2604166666666667,0.296875,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,17,0,2,1,3,3,3,3,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-17.092178231331804,0.5074626865671642,0.20149253731343283,0.291044776119403,0.554140127388535,0.15414012738853503,0.2917197452229299,0.6956521739130435,0.043478260869565216,0.2608695652173913
1,12,1,4,1,4,1,3,3,5,3,0,0,1,1,1,0,24,0,6,12,17,6,12.166666666666666,0,7,12,14,10,13.3,0,12.4,0.5,1.79,Dropout,0.5,0.8333333333333334,1.1333333333333346,0.5,0.5,0,1,-16.88813968602998,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.5,0.125,0.375
1,8,1,11,1,1,1,13,14,5,5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,1.0,0.6,-0.6666666666666661,0.0,0.0,0,0,-2.1141646968563457,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,3,0,1,1,22,27,10,7,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Graduate,1.0,0.8333333333333334,0.0,0.0,0.0,0,1,14.240457351701355,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,13,1,12,1,1,1,22,28,10,8,1,0,0,1,0,1,22,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,10.8,1.4,1.74,Graduate,0.875,0.875,0.0,0.125,0.0,0,1,15.146902613632395,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.44155844155844154,0.14285714285714285,0.4155844155844156,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,14,1,1,1,1,14,5,6,0,0,0,1,0,1,25,0,0,5,7,4,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,0.8,1.0,1.0999999999999996,0.19999999999999996,0.0,0,1,-8.763345069825222,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,5,1,1,1,13,28,5,1,1,0,0,1,1,0,20,0,0,6,9,6,10.666666666666666,1,0,6,6,5,11.2,0,7.6,2.6,0.32,Graduate,1.0,0.8333333333333334,0.5333333333333332,0.0,0.0,0,0,8.949662727106332,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,6,9,1,1,1,23,27,10,10,1,0,0,1,1,0,23,0,0,5,6,4,14.0,0,0,5,5,5,13.8,0,11.1,0.6,2.02,Enrolled,0.8,1.0,-0.1999999999999993,0.19999999999999996,0.0,0,1,15.07315308182682,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,2,7,1,1,1,23,14,10,7,1,0,1,1,1,0,18,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Enrolled,0.4,0.0,-10.0,0.6,0.0,0,0,4.19292370065212,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,12,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-18.92072723185686,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,15,1,1,14,13,1,10,10,1,0,0,0,0,0,21,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.5,0.0,0.0,0,1,-11.761450495633419,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,6,1,8,1,1,14,1,1,5,5,0,0,0,1,0,0,26,1,0,6,7,2,12.0,1,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,0.3333333333333333,0.0,-12.0,0.6666666666666667,0.0,0,1,-19.462862646214155,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.16666666666666666,0.3333333333333333,0.5,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,16,1,8,1,22,24,1,1,0,0,0,1,0,0,39,0,0,6,12,3,12.666666666666666,0,0,6,14,0,0.0,1,7.6,2.6,0.32,Dropout,0.5,0.0,-12.666666666666666,0.5,0.0,0,1,10.331880404871374,0.4427083333333333,0.2604166666666667,0.296875,0.554140127388535,0.15414012738853503,0.2917197452229299,0.75,0.0,0.25
2,12,1,3,0,1,1,22,14,10,10,0,0,0,1,0,0,44,0,2,8,11,8,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,-1.7,Graduate,1.0,1.0,0.4583333333333339,0.0,0.25,0,1,3.9023633848839516,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,6,1,7,1,1,12,23,3,10,3,1,0,0,1,1,0,19,1,0,5,9,5,14.0,0,0,5,11,3,13.25,0,13.9,-0.3,0.79,Enrolled,1.0,0.6,-0.75,0.0,0.0,0,0,-5.145482863839149,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.16666666666666666,0.3333333333333333,0.5,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,5,15,1,1,1,22,1,6,6,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.33333333333333215,0.0,0.0,0,0,-7.476298989287281,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.47777777777778,0,12.4,0.5,1.79,Graduate,1.0,1.0,0.7277777777777796,0.0,0.0,0,0,14.126774708792414,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,6,1,1,1,1,2,10,2,1,0,0,1,0,0,19,0,0,5,7,5,14.2,2,0,5,7,5,13.8,0,12.7,3.7,-1.7,Enrolled,1.0,1.0,-0.3999999999999986,0.0,0.0,0,0,-18.407744630600085,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,4,12,1,1,1,3,3,3,3,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.5714285714285714,0.0,-11.96,0.4285714285714286,0.0,1,0,-17.092178231331804,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,17,1,6,1,16,1,23,28,10,10,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,Dropout,0.8,0.5555555555555556,0.5250000000000004,0.19999999999999996,0.7,0,1,15.889242441364974,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.11428571428571428,0.2857142857142857,0.6,0.16666666666666666,0.2222222222222222,0.6111111111111112
1,1,4,2,1,1,1,1,1,10,11,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,0.0,0.0,0.0,0.0,0.0,0,0,-18.410630868602297,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,3,0,1,1,22,27,7,6,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,13.844043631355735,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
4,12,1,4,1,9,1,22,27,10,7,0,0,0,1,0,0,43,0,13,18,19,18,14.63157894736842,0,10,13,14,13,14.23076923076923,1,15.5,2.8,-4.06,Graduate,1.0,1.0,-0.4008097165991895,0.0,0.7222222222222222,0,1,14.240457351701355,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.5777777777777777,0.13333333333333333,0.28888888888888886
1,9,1,16,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,0.0,1.0,0.0,0,0,-1.3330006264231322,0.4427083333333333,0.2604166666666667,0.296875,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,16,1,5,1,1,1,3,1,3,9,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.272727272727272,0,11.1,0.6,2.02,Graduate,1.0,1.0,-0.7272727272727284,0.0,0.4,0,0,-18.182221536050825,0.22566371681415928,0.18584070796460178,0.588495575221239,0.3389830508474576,0.22033898305084745,0.4406779661016949,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,10,1,1,1,22,28,5,8,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0.0,1.0,0.0,0,0,14.636806250377834,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,6,1,1,1,1,1,5,5,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,Dropout,0.6666666666666666,0.6666666666666666,-0.9499999999999993,0.33333333333333337,0.0,0,0,-19.462862646214155,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,5,12,1,1,1,3,4,5,4,1,0,0,1,0,0,20,0,2,7,9,6,13.266666666666666,0,0,7,10,5,12.3,0,12.4,0.5,1.79,Dropout,0.8571428571428571,0.7142857142857143,-0.966666666666665,0.1428571428571429,0.2857142857142857,0,0,-15.98169442409894,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,16,1,1,1,13,1,10,4,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,Enrolled,0.8571428571428571,0.42857142857142855,1.333333333333334,0.1428571428571429,0.0,0,0,-12.303585909990717,0.4427083333333333,0.2604166666666667,0.296875,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,10,1,1,1,22,27,7,8,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate,1.0,1.0,1.1428571428571423,0.0,0.0,0,0,14.0247554361415,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,9,1,1,1,1,28,5,8,1,0,0,1,0,1,18,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Enrolled,0.6,0.6,-2.0,0.4,0.0,0,0,2.842617768494751,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,6,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Graduate,1.0,1.0,-0.5999999999999996,0.0,0.0,0,0,-1.1522888216373666,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,3,15,1,1,1,1,28,5,8,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.571428571428571,0,10.8,1.4,1.74,Graduate,1.0,1.0,-0.0952380952380949,0.0,0.0,0,0,2.842617768494751,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,12.516666666666666,1,0,7,7,6,12.516666666666666,1,7.6,2.6,0.32,Dropout,0.8571428571428571,0.8571428571428571,0.0,0.1428571428571429,0.0,0,0,14.511525058880007,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,12,1,1,1,23,28,10,6,0,0,0,1,0,0,20,0,0,7,11,6,11.616666666666667,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Enrolled,0.8571428571428571,1.0,1.3833333333333329,0.1428571428571429,0.0,0,0,15.527818831793443,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,10,1,1,1,13,27,10,8,1,0,0,1,0,1,20,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Enrolled,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666667,0.0,0,0,9.276161047572916,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,9,1,1,1,13,14,4,4,0,0,0,1,0,0,20,0,0,5,11,3,10.333333333333334,0,0,5,10,3,10.666666666666666,0,12.4,0.5,1.79,Enrolled,0.6,0.6,0.33333333333333215,0.4,0.0,0,0,-2.3065398719001386,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,6,1,1,1,22,28,10,8,0,0,0,1,0,0,18,0,0,5,12,5,13.142857142857142,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate,1.0,1.0,-1.742857142857142,0.0,0.0,0,0,15.146902613632395,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,9,1,1,1,2,14,5,6,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Graduate,1.0,1.0,1.4000000000000004,0.0,0.0,0,0,-8.201717046878409,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,11,1,1,1,1,1,5,6,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Dropout,0.5,0.3333333333333333,0.0,0.5,0.0,0,1,-19.372506743821273,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,9,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate,1.0,0.8,0.4499999999999993,0.0,0.0,0,0,-1.3330006264231322,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,2,1,1,1,3,14,3,10,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,0.0,0.0,0,0,-7.48270395966189,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,14,1,1,1,23,28,10,10,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate,1.0,1.0,1.3999999999999986,0.0,0.0,0,0,15.889242441364974,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,6,1,1,1,13,28,5,8,1,0,0,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate,1.0,1.0,-1.9666666666666668,0.0,0.0,0,0,9.582154043856512,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,6,13,1,1,1,1,1,5,6,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.7142857142857143,0.0,-12.1,0.2857142857142857,0.0,0,0,-19.372506743821273,0.38372093023255816,0.19767441860465115,0.4186046511627907,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,6,1,14,1,22,27,10,10,1,0,0,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,12.4,0.5,1.79,Graduate,1.0,0.8333333333333334,-0.38888888888888573,0.0,0.16666666666666666,0,0,14.511525058880007,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
